open,high,low,close,volume,timestamp,pred_continuo,profit_continuo
651.8,663.16,651.59,662.32,107683.2331,1620568799999.0,659.1185913085938,0.0
662.31,667.43,660.74,665.32,79355.4523,1620572399999.0,655.6386108398438,0.0
665.32,669.18,662.17,665.6,72467.3057,1620575999999.0,664.2939453125,-9.014964841628919e-05
665.56,667.34,659.62,665.5,86166.6019,1620579599999.0,664.57763671875,-0.005439437423930526
665.51,666.43,655.0,661.89,69115.3405,1620583199999.0,665.3707275390625,0.0016619075677227677
661.89,664.17,659.2,662.99,51723.0703,1620586799999.0,663.3811645507812,0.0
663.0,664.64,653.94,658.55,54040.9065,1620590399999.0,661.8317260742188,0.0
658.55,663.87,657.29,662.11,43074.5545,1620593999999.0,660.7920532226562,0.0
662.11,666.48,658.78,660.15,57730.5894,1620597599999.0,659.50048828125,0.0
660.2,663.74,656.77,660.52,58573.5072,1620601199999.0,662.44580078125,0.0018318622924016115
660.53,664.32,659.46,661.74,58324.9862,1620604799999.0,660.0306396484375,0.0
661.74,684.9,661.01,682.36,217625.9787,1620608399999.0,661.2622680664062,-0.004630511554298563
682.43,685.0,675.39,679.27,129413.0293,1620611999999.0,674.0437622070312,-0.002900214939787456
679.26,683.8,675.74,677.29,94718.5986,1620615599999.0,684.8375244140625,0.0009006481713889378
677.29,678.31,670.92,677.9,122842.7771,1620619199999.0,678.9164428710938,0.0
677.88,683.0,675.44,675.81,79340.479,1620622799999.0,677.770751953125,0.0
675.91,678.2,671.0,675.28,75365.627,1620626399999.0,676.932861328125,0.0
675.27,691.77,674.36,684.22,162183.6883,1620629999999.0,676.8233642578125,0.0
684.22,687.65,674.0,677.74,145004.2567,1620633599999.0,679.0433349609375,-0.0009737385659486105
677.8,679.98,672.0,677.14,85646.3465,1620637199999.0,685.2144165039062,-0.012331275659391001
677.14,677.6,665.6,668.79,105456.5301,1620640799999.0,676.2164916992188,0.0
668.91,670.27,659.75,663.96,111832.6822,1620644399999.0,673.7183227539062,0.0
663.97,668.22,654.0,664.77,129335.8584,1620647999999.0,666.0211181640625,0.0
664.55,669.26,662.1,663.35,91888.723,1620651599999.0,663.4345092773438,0.0
663.35,667.02,660.0,661.33,76438.927,1620655199999.0,664.1272583007812,-0.014093026069074048
661.32,663.63,652.0,652.0,113863.5947,1620658799999.0,663.4160766601562,0.0
652.01,666.0,651.5,665.41,113999.6415,1620662399999.0,658.1476440429688,0.0
665.41,669.0,661.9,662.66,80746.6765,1620665999999.0,656.788818359375,0.0
662.66,667.88,660.1,661.65,67048.9399,1620669599999.0,666.9425659179688,-0.0024184527948245453
661.58,664.86,656.31,659.98,73566.2288,1620673199999.0,662.6683959960938,0.0
659.98,662.19,632.0,640.21,174446.6772,1620676799999.0,660.65380859375,0.0
