open,high,low,close,volume,timestamp,pred_boolean,profit_boolean
3582.97,3597.55,3570.0,3587.58,12139.062,1633550399999.0,1.0,-0.007481345415724802
3587.59,3599.78,3552.37,3560.75,16602.2097,1633553999999.0,1.0,0.006911465281190796
3560.75,3591.28,3547.56,3585.36,16067.795,1633557599999.0,1.0,0.0009064640649753442
3585.36,3599.78,3571.36,3588.61,16259.4667,1633561199999.0,1.0,-0.003734369295681255
3588.29,3609.25,3572.37,3574.89,17800.1391,1633564799999.0,1.0,-0.010033903235912783
3574.88,3575.58,3523.67,3539.01,23398.5391,1633568399999.0,1.0,-0.006447110807244994
3539.57,3550.8,3470.8,3516.75,30970.3729,1633571999999.0,1.0,0.00442738323736409
3516.75,3559.06,3512.35,3532.32,16090.1349,1633575599999.0,1.0,-0.0036208395025379746
3532.33,3542.39,3509.83,3519.54,11339.3733,1633579199999.0,0.0,0.0
3519.54,3555.85,3515.19,3541.38,12579.45,1633582799999.0,1.0,-0.000590163749262208
3541.39,3545.0,3513.58,3539.3,14102.7661,1633586399999.0,1.0,-0.002477884107354253
3539.31,3553.46,3520.0,3530.54,13998.9478,1633589999999.0,0.0,0.0
3530.54,3613.77,3504.15,3611.4,33805.6342,1633593599999.0,1.0,-0.00625242288309241
3611.4,3614.69,3576.0,3588.82,24958.9995,1633597199999.0,0.0,0.0
3588.82,3591.13,3534.19,3566.11,24361.1583,1633600799999.0,1.0,-0.004228744808711097
3566.07,3574.98,3541.0,3550.99,15910.3933,1633604399999.0,1.0,0.007003680663702333
3550.99,3584.38,3550.52,3575.86,16296.16,1633607999999.0,1.0,-0.0024497671882209165
3575.85,3588.36,3537.08,3567.09,18608.4323,1633611599999.0,0.0,0.0
3567.36,3642.29,3553.06,3630.06,36947.8947,1633615199999.0,1.0,-0.018782058698754246
3630.06,3635.4,3520.0,3561.88,46920.8578,1633618799999.0,0.0,0.0
3561.88,3602.0,3553.0,3584.99,20245.944,1633622399999.0,1.0,0.003174514617272834
3584.8,3606.6,3555.78,3596.18,19970.3859,1633625999999.0,1.0,0.0037261864706062534
3596.17,3625.1,3591.0,3609.57,19806.6787,1633629599999.0,1.0,-0.005011399618258267
3609.77,3617.5,3583.09,3591.68,13279.2849,1633633199999.0,1.0,0.004037107982893799
3591.68,3614.99,3591.68,3606.18,8606.9531,1633636799999.0,1.0,0.004861369170100833
3605.98,3635.0,3603.41,3623.51,12190.446,1633640399999.0,1.0,0.003032962423279087
3623.52,3653.98,3616.08,3634.51,16953.7441,1633643999999.0,1.0,-0.007871762631001188
3634.51,3639.95,3590.02,3605.9,18327.6924,1633647599999.0,1.0,-0.005100031615204231
3605.86,3607.55,3561.0,3587.47,16432.1158,1633651199999.0,1.0,0.00461049151630548
3587.47,3613.1,3574.49,3604.01,12480.9429,1633654799999.0,0.0,0.0
3604.0,3615.98,3588.77,3608.5,10956.5439,1633658399999.0,1.0,-0.011029513648330382
3608.5,3618.02,3563.92,3568.7,16271.9343,1633661999999.0,0.0,0.0
3568.7,3575.29,3551.51,3574.31,12187.5899,1633665599999.0,1.0,-0.000128696527991505
3574.3,3580.7,3564.19,3573.84,8043.1242,1633669199999.0,0.0,0.0
3573.85,3583.76,3547.09,3583.75,12342.5288,1633672799999.0,1.0,-0.0008287385315981691
3583.76,3592.0,3568.9,3580.79,9823.7238,1633676399999.0,1.0,0.00611876150235
3580.79,3613.39,3572.71,3602.7,20844.0211,1633679999999.0,1.0,0.01659426223819906
3602.45,3695.0,3598.0,3662.23,42764.5222,1633683599999.0,1.0,-0.009841025388971707
3662.22,3670.25,3608.68,3626.18,24707.3806,1633687199999.0,1.0,0.0002261339098827989
3626.17,3641.66,3615.08,3626.99,13932.1706,1633690799999.0,1.0,-0.004455497411069224
3626.98,3645.39,3609.53,3610.82,17871.1833,1633694399999.0,1.0,-0.0026780620468481045
3610.82,3620.97,3580.1,3601.15,26256.4555,1633697999999.0,0.0,0.0
3601.15,3618.24,3580.0,3596.65,19788.9195,1633701599999.0,1.0,0.01451072525822642
3596.65,3659.77,3592.69,3648.84,25469.2699,1633705199999.0,1.0,-0.00764350411773569
3648.85,3653.28,3597.21,3620.96,19387.8393,1633708799999.0,1.0,0.002430301440229824
3620.95,3646.86,3605.26,3629.75,20537.8203,1633712399999.0,1.0,-0.0012590572223598944
3629.7,3641.49,3610.0,3625.13,12180.8682,1633715999999.0,1.0,-0.0002510254804656134
3625.13,3643.33,3620.9,3624.22,8706.1145,1633719599999.0,1.0,0.00028419908283718986
3624.22,3634.41,3605.06,3625.25,8803.2792,1633723199999.0,0.0,0.0
3625.25,3629.35,3532.0,3555.62,25291.8497,1633726799999.0,0.0,0.0
3555.61,3579.94,3548.85,3574.0,12057.5869,1633730399999.0,0.0,0.0
3574.0,3593.41,3564.39,3575.92,9748.0016,1633733999999.0,1.0,-0.0035794884128044252
3575.93,3576.25,3547.51,3563.13,13143.4735,1633737599999.0,1.0,0.005517620743559695
3563.13,3584.98,3538.07,3582.79,14888.6859,1633741199999.0,0.0,0.0
3582.79,3589.8,3552.67,3558.44,8804.6622,1633744799999.0,1.0,0.004478773591532364
3559.01,3575.64,3543.85,3574.95,9566.6574,1633748399999.0,0.0,0.0
3574.95,3588.99,3563.39,3579.48,8746.668,1633751999999.0,0.0,0.0
3579.48,3588.66,3569.19,3587.25,7487.9105,1633755599999.0,0.0,0.0
3587.25,3589.0,3571.81,3586.1,9148.0754,1633759199999.0,1.0,0.004288793644331194
3586.09,3624.25,3585.7,3601.47,16577.2029,1633762799999.0,1.0,0.0013411190430575243
3601.47,3611.79,3590.0,3606.3,7553.2639,1633766399999.0,1.0,-0.0065884519079057995
3606.31,3610.0,3568.93,3582.55,9812.9561,1633769999999.0,1.0,0.0038659613962121696
3582.55,3596.81,3573.48,3596.4,18017.441,1633773599999.0,0.0,0.0
3596.39,3612.29,3581.02,3611.85,19894.6857,1633777199999.0,1.0,-0.00411976100956297
3611.86,3620.0,3591.01,3596.98,21143.6612,1633780799999.0,1.0,0.0016375120936801132
