open,high,low,close,volume,timestamp,pred_boolean,profit_boolean
288.07,288.77,285.9,286.79,48318.5182,1624888799999.0,0.0,0.0
286.79,290.52,285.87,290.4,58939.6736,1624892399999.0,0.0,0.0
290.4,298.98,289.52,298.94,153167.964,1624895999999.0,0.0,0.0
298.94,299.96,295.17,297.09,164439.8361,1624899599999.0,0.0,0.0
297.1,297.24,293.01,293.92,105386.924,1624903199999.0,0.0,0.0
293.92,295.17,292.02,292.59,49050.809,1624906799999.0,1.0,0.005229160258382138
292.59,296.21,291.81,294.12,63866.4071,1624910399999.0,1.0,0.003467854350117233
294.13,296.27,291.86,295.15,42993.8864,1624913999999.0,1.0,0.0020329335230738726
295.14,296.96,293.91,295.74,44886.657,1624917599999.0,0.0,0.0
295.74,295.74,288.13,289.99,87248.3727,1624921199999.0,1.0,0.0
290.0,290.13,286.87,290.0,44913.3019,1624924799999.0,0.0,0.0
290.0,297.52,289.19,296.78,80979.9457,1624928399999.0,0.0,0.0
296.79,298.2,293.69,294.87,61699.4433,1624931999999.0,0.0,0.0
294.84,297.8,292.0,292.46,56682.1302,1624935599999.0,1.0,0.006154477382295464
292.47,295.49,291.82,294.27,35318.3816,1624939199999.0,0.0,0.0
294.27,296.82,293.75,295.06,45771.9837,1624942799999.0,0.0,0.0
295.1,296.25,292.17,293.89,45720.4534,1624946399999.0,0.0,0.0
293.88,299.02,293.24,298.35,67982.3228,1624949999999.0,0.0,0.0
298.35,302.02,295.41,296.41,118484.2773,1624953599999.0,0.0,0.0
296.46,302.0,294.38,299.78,101876.4947,1624957199999.0,0.0,0.0
299.77,303.99,298.0,302.86,80047.1229,1624960799999.0,1.0,0.011853661757907861
302.86,307.46,300.54,306.45,106031.5062,1624964399999.0,0.0,0.0
306.45,308.84,305.4,307.63,107564.2437,1624967999999.0,0.0,0.0
307.62,311.69,304.56,307.2,171726.1491,1624971599999.0,1.0,0.02018229166666663
307.2,315.0,305.12,313.4,176476.8052,1624975199999.0,1.0,-0.0026164645820038073
313.4,315.6,310.08,312.58,119774.3653,1624978799999.0,0.0,0.0
312.58,313.29,306.21,309.58,124438.475,1624982399999.0,0.0,0.0
309.56,310.48,306.3,307.6,164121.4085,1624985999999.0,0.0,0.0
307.61,310.75,306.9,308.34,110444.5919,1624989599999.0,1.0,-0.004475578906402009
308.34,308.79,304.07,306.96,56663.8817,1624993199999.0,0.0,0.0
306.97,307.62,304.95,307.07,38004.0433,1624996799999.0,0.0,0.0
307.07,307.61,302.23,302.62,61546.9822,1625000399999.0,0.0,0.0
302.62,307.99,302.52,306.83,46097.9537,1625003999999.0,0.0,0.0
306.83,306.98,297.93,299.82,91012.4358,1625007599999.0,0.0,0.0
299.82,304.21,299.27,300.79,57613.9444,1625011199999.0,1.0,-0.0012300940855746684
300.79,303.0,295.37,300.42,101073.7889,1625014799999.0,1.0,-0.003062379335596884
300.42,300.42,296.18,299.5,64815.8561,1625018399999.0,1.0,0.002804768105779742
299.49,301.61,296.89,300.33,52350.5279,1625021999999.0,1.0,-0.02071124134256783
300.32,300.32,292.95,294.1,78593.7562,1625025599999.0,1.0,-0.0052023121387284234
294.1,297.75,292.38,292.57,165099.3587,1625029199999.0,0.0,0.0
292.61,296.67,291.43,295.21,59201.93,1625032799999.0,0.0,0.0
295.2,298.89,294.53,298.01,59879.6793,1625036399999.0,0.0,0.0
298.01,301.13,295.69,300.62,78653.4325,1625039999999.0,0.0,0.0
300.62,300.67,292.91,293.47,98432.8735,1625043599999.0,0.0,0.0
293.48,294.5,289.17,291.91,114796.243,1625047199999.0,1.0,0.0024660912453761726
291.96,294.28,291.28,292.68,110409.5953,1625050799999.0,1.0,0.003007107709130657
292.64,294.52,290.37,293.52,99503.5943,1625054399999.0,1.0,-0.007119741100323733
293.55,294.27,290.41,291.46,55721.4903,1625057999999.0,1.0,-0.0017841825355978103
291.45,292.1,288.16,290.93,66009.7634,1625061599999.0,1.0,-0.004846526655896693
290.93,292.74,288.61,289.52,58850.271,1625065199999.0,1.0,-0.020689416966012744
289.52,289.97,281.53,283.53,161865.3545,1625068799999.0,0.0,0.0
283.47,285.79,281.61,283.42,71492.7262,1625072399999.0,0.0,0.0
283.42,289.62,283.36,288.97,76663.7332,1625075999999.0,0.0,0.0
