open,high,low,close,volume,timestamp,pred_continuo,profit_continuo
136.1248,138.0,135.4054,135.8623,214746.978,1613347199999.0,136.5053253173828,0.0
135.8623,139.369,134.8554,135.136,303647.215,1613350799999.0,136.42025756835938,0.0
135.1642,135.8367,130.0,131.4642,331099.371,1613354399999.0,136.13253784179688,0.0
131.4609,132.7291,118.0,125.9532,802824.926,1613357999999.0,134.46449279785156,0.0
125.9487,127.5448,121.5,126.8539,340041.117,1613361599999.0,128.09982299804688,0.0
126.8846,126.9096,121.2935,125.0066,269136.571,1613365199999.0,127.17284393310547,0.0
125.0247,127.082,124.2857,125.372,196294.346,1613368799999.0,125.7801742553711,0.0
125.3587,129.3445,125.055,128.4205,201011.899,1613372399999.0,124.8719253540039,0.0
128.4838,131.5987,128.0971,129.7877,178904.779,1613375999999.0,126.58580780029297,-5.008240481851928e-05
129.7861,131.1396,127.5642,129.7796,162146.651,1613379599999.0,129.50335693359375,0.0038789801357372983
129.7506,130.325,128.073,130.2539,146366.168,1613383199999.0,130.14720153808594,0.00046908492356435405
130.2536,130.8296,129.1,130.3147,135300.555,1613386799999.0,130.09207153320312,0.0
130.3529,133.8,129.7683,132.0,205641.881,1613390399999.0,130.47988891601562,0.0015272727272728282
132.0,132.8,130.6602,132.2016,163189.048,1613393999999.0,131.1529541015625,-0.0017280770548424107
132.2279,133.1449,130.1181,131.9994,138982.303,1613397599999.0,132.6774444580078,-0.011974242424242455
132.0,132.5919,130.0001,130.4194,125465.848,1613401199999.0,132.21328735351562,0.0
130.4194,132.17,130.3402,131.4019,119519.584,1613404799999.0,130.93946838378906,0.0
131.4019,133.4999,131.3409,132.3743,170960.329,1613408399999.0,131.02215576171875,-0.0010560308197834285
132.3825,133.5,132.0,132.2427,124479.658,1613411999999.0,132.41189575195312,-0.00529392510188329
132.2837,132.78,131.535,131.5834,76577.066,1613415599999.0,133.06179809570312,0.006595056823277011
131.5834,132.8,131.5775,132.4512,69109.906,1613419199999.0,132.37179565429688,0.0
132.4262,133.3594,132.0426,132.2,79364.218,1613422799999.0,132.05096435546875,0.0
132.195,132.7136,128.8171,129.3557,164447.986,1613426399999.0,132.65476989746094,0.008970064263838447
129.4974,131.1716,128.8136,130.659,147657.884,1613429999999.0,131.69183349609375,0.0
130.6553,131.4099,128.9461,130.303,120583.497,1613433599999.0,130.82887268066406,0.0
129.9493,130.1208,126.0,129.6289,317634.756,1613437199999.0,129.93162536621094,0.0
129.6341,131.5,129.5554,130.25,201429.115,1613440799999.0,130.8170166015625,0.007162314051617101
130.2512,131.98,129.7514,131.1841,133400.641,1613444399999.0,129.68655395507812,0.0
131.1841,131.6105,130.2098,130.8032,109724.775,1613447999999.0,131.07115173339844,-0.0012079833940511822
130.7965,131.8,129.3424,130.6385,118362.725,1613451599999.0,131.07704162597656,0.0005306591583117715
130.5923,132.2509,130.1794,130.6616,134175.833,1613455199999.0,130.8350372314453,0.0
130.6586,130.6615,128.2104,130.2199,138228.735,1613458799999.0,130.97972106933594,0.002304563281034732
130.2199,130.5843,128.9093,130.52,127801.766,1613462399999.0,130.82260131835938,0.0
130.469,131.68,128.5,131.678,154046.008,1613465999999.0,130.1473388671875,0.0
131.678,133.4925,131.2469,132.2794,187323.815,1613469599999.0,131.3760223388672,-0.009700811021669531
132.2776,132.8574,130.3333,130.9944,110130.222,1613473199999.0,131.8693084716797,-0.0047527080359392486
130.999,131.1122,129.71,130.3764,118788.591,1613476799999.0,131.4023895263672,0.0
130.4057,132.0151,129.5924,130.8692,191386.152,1613480399999.0,131.48907470703125,-0.009981714580883533
130.8693,131.3144,129.4,129.563,113602.602,1613483999999.0,130.53884887695312,0.0
129.5631,130.65,128.4349,130.5377,126511.91,1613487599999.0,130.42059326171875,0.0
130.512,131.3777,130.1,130.3837,87368.731,1613491199999.0,130.09304809570312,0.0
130.3928,131.15,127.867,128.6482,193623.71,1613494799999.0,130.57847595214844,3.886568175843465e-05
128.6482,129.8255,128.2151,128.6532,93458.889,1613498399999.0,129.8911590576172,0.0
128.6862,129.8571,127.1348,129.6225,113816.845,1613501999999.0,128.55738830566406,0.0
129.626,130.2,128.4148,128.9824,92286.125,1613505599999.0,129.78427124023438,-0.005667457474686348
