open,high,low,close,volume,timestamp,pred_boolean,profit_boolean
56433.54,57387.77,56402.9,57220.02,3553.655176,1620568799999.0,1.0,-0.0008582661904463243
57220.01,57485.0,57111.41,57170.9,2243.805782,1620572399999.0,0.0,0.0
57170.9,57425.2,57000.0,57379.58,1889.575356,1620575999999.0,1.0,0.003841610552046569
57379.58,57883.11,57300.01,57600.01,2503.120953,1620579599999.0,0.0,0.0
57600.0,57660.3,57262.51,57458.73,1615.945808,1620583199999.0,1.0,-0.00033658940947709393
57458.73,57638.2,57199.8,57439.39,1531.725376,1620586799999.0,1.0,-0.003040304754689143
57441.61,57569.0,57048.96,57266.97,2492.940645,1620590399999.0,1.0,0.0100792830491992
57266.97,57999.0,57179.18,57844.18,2673.748657,1620593999999.0,0.0,0.0
57844.18,58180.0,57778.85,58025.89,1924.11491,1620597599999.0,1.0,-0.001646851370457418
58025.88,58205.67,57850.0,57930.32,2208.474295,1620601199999.0,1.0,0.00536040632270048
57930.31,58439.7,57929.84,58240.84,2032.905865,1620604799999.0,1.0,0.010607163393790864
58240.83,58887.82,58009.96,58858.6,2735.070297,1620608399999.0,1.0,-0.0026910256105309917
58858.6,58985.0,58610.16,58700.21,2415.250146,1620611999999.0,0.0,0.0
58699.99,59066.0,58650.39,58982.81,2164.338114,1620615599999.0,1.0,0.006405844797169244
58978.95,59444.9,58929.33,59356.76,3590.549967,1620619199999.0,1.0,-0.0034048348655089985
59356.77,59500.0,59003.37,59154.67,3062.813283,1620622799999.0,3.1410453686198082e-27,0.0
59154.67,59439.98,58680.26,59068.05,2521.166235,1620626399999.0,1.0,-0.0039738500924179285
59068.66,59180.0,58755.0,58833.93,1799.152798,1620629999999.0,0.0,0.0
58833.92,58965.01,58355.79,58370.17,2502.867563,1620633599999.0,0.0,0.0
58370.17,58593.79,58016.33,58372.87,2898.39359,1620637199999.0,0.0,0.0
58372.86,58573.54,57736.46,57899.65,3262.379436,1620640799999.0,0.0,0.0
57899.65,58167.83,57550.0,57866.23,2697.7042,1620644399999.0,0.0,0.0
57866.24,58300.0,57301.81,58070.63,3624.605949,1620647999999.0,1.0,-0.007164723372210663
58070.63,58231.46,57526.25,57654.57,3500.835538,1620651599999.0,1.0,0.0004480484912317356
57650.01,57938.12,57455.0,57675.84,3403.484507,1620655199999.0,0.0,0.0
57675.84,57675.84,56815.0,56831.59,4097.350714,1620658799999.0,1.0,0.02577386977911412
56831.59,58320.0,56700.0,58296.36,5490.741237,1620662399999.0,1.0,-0.012419817021134236
58296.35,58593.7,57556.99,57572.32,4239.666406,1620665999999.0,1.0,-0.010196219294271914
57572.32,57693.44,56849.75,56985.3,4085.398456,1620669599999.0,1.0,-0.0037451763875947924
56985.3,57195.32,56388.26,56771.88,4418.643856,1620673199999.0,1.0,-0.01828564040606731
