open,high,low,close,volume,timestamp,pred_boolean,profit_boolean
60125.62,61688.0,59562.15,61552.23,5167.86717,1634990399999.0,1.0,-0.00027505091609988995
61552.24,61747.64,61304.28,61535.31,1444.82638,1634993999999.0,1.0,-0.003465489976405417
61535.31,61700.0,61188.35,61322.06,1014.85593,1634997599999.0,1.0,-0.004749677359175389
61322.06,61478.08,60963.15,61030.8,1093.66819,1635001199999.0,0.0,0.0
61030.8,61550.0,60710.36,61446.87,1762.79948,1635004799999.0,1.0,-0.005069488213098112
61449.99,61632.29,60950.01,61138.47,1716.98263,1635008399999.0,1.0,0.0016307020802165475
61139.31,61362.27,60958.08,61239.01,976.35948,1635011999999.0,1.0,0.0011780074788941591
61239.0,61409.56,61100.0,61311.14,732.68158,1635015599999.0,0.0,0.0
61311.14,61325.0,60902.0,61008.02,663.60151,1635019199999.0,1.0,0.001901061532565771
61008.02,61125.0,60817.46,61124.0,614.65846,1635022799999.0,1.0,-0.001507263922518117
61124.0,61455.27,60918.91,61031.87,727.61836,1635026399999.0,1.0,-0.00021988511903707898
61031.87,61362.98,60941.41,61018.45,743.57322,1635029999999.0,0.0,0.0
61018.45,61346.04,60927.53,61286.75,836.95722,1635033599999.0,1.0,-0.003294513088065585
61286.75,61500.0,61058.85,61084.84,955.39674,1635037199999.0,1.0,-0.0014756525514350112
61084.84,61157.56,60934.0,60994.7,687.2233,1635040799999.0,1.0,0.0029615692775879247
60994.69,61272.98,60820.0,61175.33,794.07406,1635044399999.0,4.5811054044225255e-26,0.0
61175.34,61289.9,61093.81,61227.76,435.14976,1635047999999.0,1.0,-0.0038170588280448422
61227.77,61250.0,60840.08,60994.06,641.87802,1635051599999.0,0.0,0.0
60994.06,61142.28,60831.67,60900.0,416.76296,1635055199999.0,0.0,0.0
60900.01,61115.0,60625.38,60702.86,851.57111,1635058799999.0,0.0,0.0
60702.87,60942.49,60572.2,60687.82,770.68917,1635062399999.0,0.0,0.0
60687.82,60714.19,60434.93,60526.7,1113.41366,1635065999999.0,1.0,0.0045105721128975455
60526.69,61273.69,60429.88,60799.7,1479.19566,1635069599999.0,1.0,0.002129780595920768
60799.69,61085.0,60731.2,60929.18,581.11727,1635073199999.0,0.0,0.0
60929.18,60985.0,60157.14,60281.0,2121.55436,1635076799999.0,0.0,0.0
60281.0,60848.18,59803.61,60390.59,3809.88287,1635080399999.0,0.0,0.0
60389.71,60790.0,60291.83,60523.97,1111.61807,1635083999999.0,1.0,-0.006839934657293684
60523.97,60598.6,60025.78,60109.99,965.75124,1635087599999.0,1.0,-0.004159540841790032
60110.0,60377.29,59632.47,59859.97,3543.34793,1635091199999.0,1.0,0.008386404405748126
59859.98,60396.55,59510.63,60361.99,2509.58356,1635094799999.0,1.0,-0.0007620689775138295
60361.99,60533.36,60166.66,60315.99,1050.51023,1635098399999.0,0.0,0.0
60315.99,60315.99,59775.61,60114.62,1608.23322,1635101999999.0,1.0,0.008791039517508285
60114.62,60745.12,60086.7,60643.09,1494.42611,1635105599999.0,1.0,0.008634454477830907
60643.09,61168.39,60566.65,61166.71,1498.20022,1635109199999.0,1.0,-0.003097927467069467
61166.7,61400.0,60783.45,60977.21,1346.12474,1635112799999.0,1.0,-0.0009869259372598535
60977.22,61071.3,60811.58,60917.04,798.0895,1635116399999.0,1.0,-0.0010639061031044632
60917.03,60971.83,60761.37,60852.22,642.783,1635119999999.0,0.0,0.0
60852.22,61828.0,60650.0,61813.4,2060.85128,1635123599999.0,0.0,0.0
61813.4,62119.2,61667.9,61737.24,2094.23149,1635127199999.0,0.0,0.0
61737.24,62031.0,61637.31,61954.76,824.5102,1635130799999.0,0.0,0.0
61954.75,62250.0,61837.95,62084.26,1475.59199,1635134399999.0,1.0,-0.0003429187361519923
62084.68,62212.63,61828.95,62063.39,1123.26675,1635137999999.0,1.0,-0.0036512668740782705
62063.39,62133.5,61764.45,61836.78,1148.3884,1635141599999.0,1.0,0.002967812527137919
61836.79,62080.0,61800.0,62020.31,1057.96239,1635145199999.0,1.0,0.010324682350023788
62020.31,62900.0,61950.66,62660.65,2605.66816,1635148799999.0,0.0,0.0
62660.65,62981.36,62660.65,62726.03,2419.32386,1635152399999.0,1.0,9.166846815134511e-05
62726.04,62875.7,62653.0,62731.79,1133.29306,1635155999999.0,1.0,0.0007277012181543274
62731.79,62846.94,62450.91,62777.44,1480.69844,1635159599999.0,1.0,-0.0002907095287733937
62777.44,63200.0,62688.64,62759.19,1851.4906,1635163199999.0,1.0,-0.0005240666745380145
62759.19,63016.63,62667.71,62726.3,1156.94302,1635166799999.0,1.0,0.008084328264220885
62726.3,63388.99,62578.64,63233.4,2394.76113,1635170399999.0,1.0,0.0016503936210926595
63233.4,63350.0,62980.0,63337.76,1590.29175,1635173999999.0,1.0,0.004248966848364563
63337.75,63638.0,63157.09,63606.87,2508.68818,1635177599999.0,1.0,0.00013048906988967715
63606.86,63710.63,63393.09,63615.16,1747.80205,1635181199999.0,0.0,0.0
63615.15,63670.0,62752.0,63090.44,2282.53925,1635184799999.0,0.0,0.0
63090.44,63177.96,62826.57,63126.75,1189.93762,1635188399999.0,1.0,-0.006950459678272764
63126.76,63138.82,62635.72,62688.0,1063.98037,1635191999999.0,0.0,0.0
62688.0,62831.58,62530.0,62562.94,1130.3625,1635195599999.0,0.0,0.0
62562.94,63329.48,62534.35,62827.02,1197.86363,1635199199999.0,1.0,0.0029762672175125487
62827.02,63100.0,62671.42,63014.01,702.22708,1635202799999.0,1.0,0.0010278666601283872
63014.01,63172.66,62937.86,63078.78,613.16486,1635206399999.0,0.0,0.0
63078.78,63293.48,62845.78,63100.0,1197.79587,1635209999999.0,1.0,-0.006227893221536104
63099.99,63100.0,62692.01,62707.01,968.73491,1635213599999.0,1.0,0.00037364249605307685
62707.0,62911.0,62656.7,62730.43,1049.38664,1635217199999.0,1.0,0.0004399779245858476
62730.42,62865.87,62619.42,62758.02,978.53447,1635220799999.0,1.0,-0.004759233124186065
62758.01,62815.98,62277.1,62459.33,1415.15007,1635224399999.0,1.0,-0.0009278037404500555
62459.33,62645.97,62329.39,62401.38,901.27001,1635227999999.0,1.0,-0.0005062388854604279
62401.37,62594.84,62212.0,62369.78,1358.9117,1635231599999.0,0.0,0.0
62369.77,62523.17,62184.01,62432.54,1080.6407,1635235199999.0,1.0,0.0062108637579057656
62432.54,63110.0,62423.71,62820.3,1790.70968,1635238799999.0,0.0,0.0
62820.31,62856.3,62602.0,62666.02,903.92914,1635242399999.0,0.0,0.0
62666.01,63014.6,62559.22,62986.93,1081.73762,1635245999999.0,1.0,-0.003920496509433944
62986.92,63072.62,62685.01,62739.98,1295.7845,1635249599999.0,0.0,0.0
62739.99,62882.99,62286.01,62484.0,1614.48998,1635253199999.0,0.0,0.0
62484.01,62574.12,62090.79,62207.82,1407.98676,1635256799999.0,0.0,0.0
62206.06,62226.22,61801.0,61926.35,2579.02765,1635260399999.0,0.0,0.0
61926.36,62773.55,61800.0,62514.59,2941.57489,1635263999999.0,1.0,-0.007073708713437921
62514.59,62743.86,61826.08,62072.38,2138.67628,1635267599999.0,1.0,0.006224067058502941
62073.56,62507.7,62000.4,62459.91,999.22486,1635271199999.0,0.0,0.0
62459.91,62600.0,62260.0,62326.59,1475.57001,1635274799999.0,1.0,-0.005239978635121808
62326.59,62367.76,61931.69,62000.0,1027.41316,1635278399999.0,1.0,0.001530483624115535
62000.01,62300.27,61851.87,62094.9,1572.88224,1635281999999.0,0.0,0.0
62094.89,62105.63,60501.0,60810.59,2762.87189,1635285599999.0,1.0,-0.008524171772684377
60810.6,60892.75,59817.55,60292.24,5971.1601,1635289199999.0,1.0,0.0006063797585924836
60292.25,60607.33,60160.63,60328.81,1704.0377,1635292799999.0,1.0,0.00590828826227473
60328.81,60784.5,60138.4,60685.25,1810.13348,1635296399999.0,0.0,0.0
60685.25,60840.0,60463.7,60521.85,1370.58796,1635299999999.0,0.0,0.0
60521.84,60642.56,60309.18,60419.68,2271.48664,1635303599999.0,1.0,0.004876887795499682
60419.68,60838.79,60210.0,60714.34,1228.82484,1635307199999.0,1.0,0.00787375896266986
60714.33,61496.0,60522.95,61192.38,3722.44662,1635310799999.0,0.0,0.0
61192.38,61399.0,60807.69,60921.77,1694.29235,1635314399999.0,1.0,-0.003640405779345233
60921.78,60998.57,60631.32,60700.0,2224.04492,1635317999999.0,0.0,0.0
60700.0,60965.55,59908.61,59949.93,3130.05172,1635321599999.0,0.0,0.0
59949.99,59953.94,58000.0,59221.96,11771.60821,1635325199999.0,0.0,0.0
59221.96,59222.26,58601.9,58920.97,3408.83767,1635328799999.0,0.0,0.0
58922.3,59158.89,58344.7,58943.13,3218.78095,1635332399999.0,0.0,0.0
58943.13,59186.13,58526.0,58564.0,1958.99349,1635335999999.0,0.0,0.0
58564.0,59091.84,58270.0,59029.03,2793.14905,1635339599999.0,1.0,-0.0003206762491212368
59031.5,59324.9,58899.7,59012.57,2007.47528,1635343199999.0,0.0,0.0
59012.57,59449.0,58709.08,59162.25,2394.30575,1635346799999.0,1.0,-0.00579947517209032
59162.25,59360.2,58758.0,58819.14,2149.76966,1635350399999.0,0.0,0.0
58819.15,59066.05,58547.38,58867.81,2366.25953,1635353999999.0,1.0,0.00036116593060270984
58864.91,59170.0,58784.44,58886.17,1540.8229,1635357599999.0,1.0,-0.0026537635825587057
58886.18,59039.0,58693.83,58729.91,1324.0865,1635361199999.0,1.0,0.005659978024825786
58729.91,59148.99,58101.0,59062.32,3554.47265,1635364799999.0,0.0,0.0
59062.31,59587.35,58560.0,58871.57,2633.24096,1635368399999.0,0.0,0.0
58871.57,59085.7,58705.35,58745.48,1151.00428,1635371999999.0,1.0,6.196220339636996e-05
58745.49,58862.94,58480.8,58749.13,1139.42937,1635375599999.0,1.0,-0.00571412619827281
58749.14,58906.88,58390.91,58413.44,1260.38538,1635379199999.0,1.0,-0.0027978150233918817
58413.44,58877.48,58220.77,58250.01,1793.62424,1635382799999.0,1.0,0.01154592076464872
58250.01,58975.78,58075.62,58922.56,1923.06298,1635386399999.0,1.0,3.496113628440972e-05
58922.57,58927.05,58636.26,58924.63,1085.84637,1635389999999.0,1.0,-0.0014394662197227527
58924.62,59162.02,58559.03,58839.8,1424.56388,1635393599999.0,1.0,-0.0008271612072101797
58839.8,59220.31,58685.0,58791.13,1573.04686,1635397199999.0,0.0,0.0
58791.14,59142.85,58711.2,59057.89,1861.48072,1635400799999.0,0.0,0.0
59057.89,59248.6,58700.0,59037.57,3081.92657,1635404399999.0,1.0,-0.0007429167562282896
59037.57,59200.0,58850.0,58993.71,1806.49409,1635407999999.0,0.0,0.0
58993.71,60700.0,58988.04,60560.38,4769.20386,1635411599999.0,0.0,0.0
60560.37,61257.82,60387.66,61049.57,3367.05205,1635415199999.0,0.0,0.0
61049.58,61210.0,60826.63,61025.82,1983.99417,1635418799999.0,1.0,-0.001068727782973229
61025.83,61098.99,60750.91,60960.61,1661.78319,1635422399999.0,0.0,0.0
60960.62,61280.28,60857.0,61095.28,1900.27734,1635425999999.0,1.0,0.008110772532547088
61095.29,61800.0,60929.0,61590.82,2712.95888,1635429599999.0,1.0,-0.0007902152934828793
61590.81,61657.26,61225.05,61542.14,2142.61786,1635433199999.0,1.0,-0.0065566466419019745
61542.13,61561.56,61051.01,61138.62,1551.18355,1635436799999.0,1.0,0.0004975579261615247
61138.61,61323.92,61106.53,61169.03,1268.57569,1635440399999.0,0.0,0.0
61169.04,61296.52,60813.95,61133.87,2274.32866,1635443999999.0,1.0,-0.016480389675968526
61133.87,61243.22,57820.0,60126.36,7831.14015,1635447599999.0,1.0,0.019338772545020134
60126.36,61478.42,59534.8,61289.13,4484.31858,1635451199999.0,0.0,0.0
61288.87,62499.0,60903.91,61381.93,4628.46148,1635454799999.0,0.0,0.0
61381.93,61399.99,60405.43,60716.57,2027.26268,1635458399999.0,0.0,0.0
60716.58,60923.79,60421.0,60506.85,1248.8021,1635461999999.0,1.0,0.0011408623749439128
60506.86,60812.06,60333.0,60575.89,2654.34706,1635465599999.0,0.0,0.0
60575.9,61480.0,60174.81,61388.0,2480.51447,1635469199999.0,1.0,0.000120218935296758
61388.0,62100.0,61257.52,61395.38,2565.35305,1635472799999.0,0.0,0.0
61394.73,61749.0,61305.04,61587.98,1447.07246,1635476399999.0,0.0,0.0
61587.99,61831.82,61523.82,61642.99,1201.35383,1635479999999.0,0.0,0.0
