open,high,low,close,volume,timestamp,pred_continuo,profit_continuo
10336.86,10380.34,10333.37,10339.13,1592.894644,1599785999999.0,10313.533769963453,0.0
10339.13,10351.09,10290.45,10305.39,1504.844707,1599789599999.0,10332.196409629789,-0.004510304901657438
10305.29,10315.61,10250.25,10258.81,1875.320125,1599793199999.0,10298.260399172246,0.0
10258.92,10273.0,10209.75,10220.76,2694.440113,1599796799999.0,10241.94600764265,0.0
10220.77,10264.0,10200.0,10223.57,2277.330601,1599800399999.0,10213.500147333249,0.0
10223.57,10284.93,10216.13,10284.47,1566.429059,1599803999999.0,9434.599947674802,0.0
10284.53,10291.94,10245.49,10259.81,1500.733984,1599807599999.0,10265.795601064403,9.161963038306844e-05
10259.81,10287.98,10238.09,10260.75,1607.277927,1599811199999.0,10230.799413183207,0.0
10260.76,10309.34,10252.71,10293.61,2751.514708,1599814799999.0,10246.356040831257,0.0024714361628232163
10293.61,10333.91,10289.86,10319.05,2256.952444,1599818399999.0,10275.923470922024,-0.003254175529724144
10319.05,10323.13,10271.61,10285.47,2029.979599,1599821999999.0,10305.540608978206,-0.0031889863301377947
10285.4,10305.89,10250.0,10252.6,1852.816371,1599825599999.0,10278.669419111915,0.0
10252.6,10292.7,10250.55,10289.42,1686.216093,1599829199999.0,10245.51254829414,0.0
10289.43,10315.5,10252.0,10262.41,2149.822876,1599832799999.0,10271.29572378039,0.002636810102899857
10262.4,10301.25,10252.01,10289.46,1991.99421,1599836399999.0,10235.924192106248,0.0
10289.46,10331.79,10289.46,10318.76,2530.631921,1599839999999.0,10276.980100126593,-0.0012026627204598857
10318.77,10345.31,10299.14,10306.36,2051.814235,1599843599999.0,10302.183256053786,-0.0009178798334233372
10306.36,10315.82,10267.67,10296.9,1671.732757,1599847199999.0,10162.443728584622,0.0
10296.89,10325.0,10292.12,10313.15,1137.881811,1599850799999.0,10277.22733704916,0.0009744840325216923
10313.15,10337.77,10293.79,10323.2,1299.179479,1599854399999.0,10302.0501180245,-6.296497210181486e-05
10323.2,10334.38,10305.39,10322.55,1128.937564,1599857999999.0,10282.895873253183,0.0
10322.56,10344.65,10318.42,10343.26,896.89989,1599861599999.0,10304.718843907454,0.0015797849404148574
10343.18,10396.0,10343.18,10359.52,2219.221024,1599865199999.0,10297.210342358847,0.0
10359.53,10397.6,10345.0,10387.89,1555.388325,1599868799999.0,10340.862557595367,-0.003906471862909593
10387.89,10397.86,10329.04,10347.31,1520.271931,1599872399999.0,10335.985223014934,0.0
10347.31,10380.89,10345.89,10370.71,999.018429,1599875999999.0,10347.737452400432,-0.002672915039486357
10370.7,10371.83,10323.86,10342.98,1215.013484,1599879599999.0,10318.043880057017,0.0
10342.98,10359.98,10322.03,10342.33,908.393355,1599883199999.0,10329.884655960337,0.0016069879804648276
10342.33,10367.87,10336.28,10358.95,1037.784227,1599886799999.0,10331.891999065936,-3.185654130634285e-05
10358.94,10370.0,10354.67,10358.61,1071.774149,1599890399999.0,10340.248358292041,-0.0026567271091392027
10358.61,10358.63,10323.09,10331.09,1220.337157,1599893999999.0,9544.697423256213,0.0
10331.08,10345.0,10306.34,10343.98,1246.20161,1599897599999.0,10325.395938815776,-0.001042153061155324
10343.97,10343.97,10320.18,10333.19,1403.593043,1599901199999.0,10327.801161904628,0.0020409940773429476
10333.2,10356.8,10325.0,10354.29,1200.134001,1599904799999.0,10290.454644638587,0.0
10354.3,10359.48,10331.44,10340.49,1219.484768,1599908399999.0,10332.67092110281,0.00010637793760260527
10340.49,10346.95,10324.19,10341.59,1689.957768,1599911999999.0,10391.384155519543,-0.002111862984186183
10341.58,10341.58,10306.25,10319.74,1474.834243,1599915599999.0,10323.194345905169,0.0
10319.73,10327.73,10269.25,10294.01,2094.244947,1599919199999.0,10312.081503398143,0.0
10294.01,10355.0,10275.04,10347.78,1911.667732,1599922799999.0,10289.73582964163,0.0
10347.79,10380.0,10338.84,10359.99,2126.786949,1599926399999.0,10297.329943040042,0.0010994208494207933
10360.0,10376.05,10348.89,10371.39,1211.69024,1599929999999.0,10348.489221067124,0.0005553739662668378
10371.39,10378.96,10353.84,10377.15,1531.217642,1599933599999.0,10348.836388369904,0.007211999441079694
10377.15,10477.97,10376.36,10451.99,3575.991909,1599937199999.0,10359.353575052208,0.0008983926521239397
10452.0,10467.13,10425.81,10461.39,1798.352018,1599940799999.0,10421.673382435614,-0.0021909448593092286
10461.24,10473.33,10427.68,10438.32,1519.152253,1599944399999.0,10417.056101668737,0.0
10438.32,10461.88,10408.0,10449.99,1142.09469,1599947999999.0,10427.746585292209,-0.0014373219495904242
10449.99,10455.71,10410.0,10434.97,1108.671435,1599951599999.0,10434.507431712686,0.0005701980935259735
10434.97,10449.01,10412.0,10440.92,1152.485116,1599955199999.0,10395.74752486071,0.0
10440.67,10448.9,10412.8,10430.25,1242.532825,1599958799999.0,10432.97299422604,-0.0007967210757172158
10430.25,10434.1,10400.04,10421.94,1399.536382,1599962399999.0,10409.115289368945,0.0
10421.86,10445.98,10418.22,10428.11,870.614856,1599965999999.0,10402.658966112374,0.0
10428.11,10559.12,10427.76,10556.26,3034.309233,1599969599999.0,10412.595044860498,-0.0016170285324542183
